# Anderstorp Raceway planar centerline, L = 4009.1 m
# from OSM (way["highway"="raceway"](57.23,13.55,57.30,13.65)); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
580.000000,107.936329,465.616035,0.795058,0.000002
585.000000,111.437533,469.185568,0.795062,0.000000
590.000000,114.938735,472.755104,0.795062,0.000000
595.000000,118.439937,476.324640,0.795062,-0.000000
600.000000,121.941138,479.894176,0.795062,-0.000000
605.000000,125.442340,483.463712,0.795062,-0.000000
610.000000,128.943542,487.033248,0.795062,0.000000
615.000000,132.444743,490.602784,0.795062,-0.000000
620.000000,135.945945,494.172320,0.795062,-0.000000
625.000000,139.447147,497.741856,0.795062,-0.000000
630.000000,142.948348,501.311391,0.795062,0.000000
635.000000,146.449550,504.880927,0.795062,0.000000
640.000000,149.950752,508.450463,0.795062,-0.000000
645.000000,153.451970,512.019983,0.795041,-0.000012
650.000000,156.953493,515.589204,0.794759,-0.000140
655.000000,160.458645,519.154858,0.792241,-0.001032
660.000000,163.983660,522.700845,0.780685,-0.004170
665.000000,167.590862,526.162711,0.741901,-0.011810
670.000000,171.393574,529.406501,0.654331,-0.024315
675.000000,175.571025,532.142997,0.493537,-0.039786
680.000000,180.191584,534.016163,0.260519,-0.052826
685.000000,185.135444,534.639875,-0.011324,-0.053315
690.000000,190.075238,533.960197,-0.242177,-0.038089
695.000000,194.813008,532.378028,-0.389200,-0.020763
700.000000,199.351549,530.282477,-0.460538,-0.009108
705.000000,203.791514,527.983614,-0.488975,-0.002743
710.000000,208.194197,525.613741,-0.495998,-0.000549
715.000000,212.589497,523.230185,-0.497425,-0.000151
720.000000,216.982387,520.842193,-0.498595,-0.000350
725.000000,221.371106,518.446545,-0.501319,-0.000798
730.000000,225.749302,516.031734,-0.507646,-0.001808
735.000000,230.105840,513.578119,-0.520363,-0.003337
740.000000,234.420644,511.051924,-0.538584,-0.003627
745.000000,238.692120,508.453088,-0.553471,-0.002107
750.000000,242.934796,505.807409,-0.559846,-0.000636
755.000000,247.168636,503.147598,-0.561435,-0.000091
760.000000,251.400731,500.485010,-0.561615,-0.000008
765.000000,255.632682,497.822194,-0.561629,0.000000
770.000000,259.864627,495.159369,-0.561628,0.000000
775.000000,264.096577,492.496551,-0.561625,0.000001
780.000000,268.328538,489.833751,-0.561620,0.000001
785.000000,272.560513,487.170971,-0.561615,0.000001
790.000000,276.792497,484.508208,-0.561613,0.000000
795.000000,281.024485,481.845450,-0.561612,0.000000
800.000000,285.256473,479.182693,-0.561612,0.000000
805.000000,289.488462,476.519937,-0.561612,0.000000
810.000000,293.720450,473.857180,-0.561612,-0.000000
815.000000,297.952439,471.194423,-0.561612,-0.000000
820.000000,302.184427,468.531667,-0.561612,-0.000000
825.000000,306.416416,465.868910,-0.561612,-0.000000
830.000000,310.648404,463.206153,-0.561613,-0.000000
835.000000,314.880389,460.543390,-0.561616,-0.000001
840.000000,319.112355,457.880598,-0.561628,-0.000004
845.000000,323.344274,455.217731,-0.561651,-0.000006
850.000000,327.576120,452.554748,-0.561678,-0.000005
855.000000,331.807890,449.891644,-0.561730,-0.000022
860.000000,336.039177,447.227773,-0.562236,-0.000230
865.000000,340.266978,444.558375,-0.565244,-0.001164
870.000000,344.477168,441.861337,-0.576052,-0.003153
875.000000,348.646442,439.101578,-0.595452,-0.004353
880.000000,352.755732,436.253264,-0.614701,-0.003164
885.000000,356.821025,433.342418,-0.627372,-0.002129
890.000000,360.850135,430.381704,-0.641530,-0.003861
895.000000,364.821930,427.344728,-0.668719,-0.007205
900.000000,368.678074,424.162664,-0.713010,-0.010360
905.000000,372.369583,420.791529,-0.773062,-0.013979
910.000000,375.803883,417.159853,-0.857638,-0.020182
915.000000,378.860710,413.207684,-0.980632,-0.029652
920.000000,381.286878,408.843523,-1.150260,-0.037005
925.000000,382.898297,404.119681,-1.333583,-0.035015
930.000000,383.666045,399.184856,-1.491269,-0.028131
935.000000,383.732333,394.189454,-1.617759,-0.022808
940.000000,383.229843,389.217343,-1.721886,-0.019023
945.000000,382.249835,384.316427,-1.811755,-0.017358
950.000000,380.849248,379.518495,-1.899845,-0.018054
955.000000,379.019527,374.867522,-1.988885,-0.016996
960.000000,376.814236,370.381584,-2.061757,-0.011520
965.000000,374.351251,366.030766,-2.102391,-0.005129
970.000000,371.774566,361.745898,-2.118617,-0.001816
975.000000,369.154251,357.487512,-2.125194,-0.000985
980.000000,366.512989,353.242080,-2.129075,-0.000551
985.000000,363.859829,349.004069,-2.130722,-0.000131
990.000000,361.203775,344.767870,-2.130554,0.000202
