# Nurburgring Nordschleife planar centerline, L = 20718.5 m
# from OSM relation 38566 (route=road); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
745.000000,172.183003,-2054.366523,-2.578556,0.000000
750.000000,167.954813,-2057.035307,-2.578554,0.000001
755.000000,163.726649,-2059.704132,-2.578530,0.000009
760.000000,159.498619,-2062.373170,-2.578434,0.000031
765.000000,155.271024,-2065.042898,-2.578213,0.000054
770.000000,151.044104,-2067.713693,-2.577945,0.000048
775.000000,146.817824,-2070.385501,-2.577771,0.000022
780.000000,142.591836,-2073.057770,-2.577708,0.000005
785.000000,138.365932,-2075.730173,-2.577697,0.000001
790.000000,134.140038,-2078.402592,-2.577695,0.000000
795.000000,129.914146,-2081.075012,-2.577695,0.000000
800.000000,125.688253,-2083.747433,-2.577695,0.000000
805.000000,121.462361,-2086.419854,-2.577695,0.000000
810.000000,117.236468,-2089.092274,-2.577695,0.000000
815.000000,113.010576,-2091.764695,-2.577695,-0.000000
820.000000,108.784683,-2094.437116,-2.577695,-0.000000
825.000000,104.558791,-2097.109536,-2.577695,0.000000
830.000000,100.332898,-2099.781957,-2.577695,0.000000
835.000000,96.107006,-2102.454378,-2.577695,-0.000000
840.000000,91.881113,-2105.126798,-2.577695,0.000000
845.000000,87.655221,-2107.799219,-2.577695,0.000000
850.000000,83.429328,-2110.471640,-2.577695,-0.000000
855.000000,79.203435,-2113.144060,-2.577695,-0.000000
860.000000,74.977543,-2115.816481,-2.577695,0.000000
865.000000,70.751650,-2118.488902,-2.577695,0.000000
870.000000,66.525758,-2121.161322,-2.577695,0.000000
875.000000,62.299865,-2123.833743,-2.577695,0.000000
880.000000,58.073973,-2126.506164,-2.577695,-0.000000
885.000000,53.848080,-2129.178584,-2.577695,-0.000000
890.000000,49.622188,-2131.851005,-2.577695,0.000000
895.000000,45.396295,-2134.523426,-2.577695,0.000000
900.000000,41.170403,-2137.195847,-2.577695,0.000000
905.000000,36.944510,-2139.868267,-2.577695,0.000000
910.000000,32.718618,-2142.540688,-2.577695,0.000000
915.000000,28.492725,-2145.213109,-2.577695,-0.000000
920.000000,24.266832,-2147.885529,-2.577695,0.000000
925.000000,20.040940,-2150.557950,-2.577695,0.000000
930.000000,15.815047,-2153.230371,-2.577695,0.000000
935.000000,11.589155,-2155.902791,-2.577695,0.000000
940.000000,7.363262,-2158.575212,-2.577695,-0.000000
945.000000,3.137370,-2161.247633,-2.577695,-0.000000
950.000000,-1.088523,-2163.920053,-2.577695,-0.000000
955.000000,-5.314415,-2166.592474,-2.577695,-0.000000
960.000000,-9.540308,-2169.264895,-2.577695,0.000000
965.000000,-13.766200,-2171.937315,-2.577695,-0.000000
970.000000,-17.992093,-2174.609736,-2.577695,0.000000
975.000000,-22.217985,-2177.282157,-2.577695,-0.000000
980.000000,-26.443878,-2179.954577,-2.577695,-0.000000
985.000000,-30.669771,-2182.626998,-2.577695,-0.000000
990.000000,-34.895663,-2185.299419,-2.577695,0.000000
995.000000,-39.121556,-2187.971839,-2.577695,-0.000000
1000.000000,-43.347448,-2190.644260,-2.577695,0.000000
1005.000000,-47.573341,-2193.316681,-2.577695,-0.000000
1010.000000,-51.799233,-2195.989101,-2.577695,-0.000000
1015.000000,-56.025126,-2198.661522,-2.577695,-0.000000
1020.000000,-60.251018,-2201.333943,-2.577695,-0.000000
1025.000000,-64.476911,-2204.006363,-2.577695,0.000000
1030.000000,-68.702803,-2206.678784,-2.577695,0.000000
1035.000000,-72.928696,-2209.351205,-2.577695,0.000000
1040.000000,-77.154588,-2212.023625,-2.577695,0.000000
1045.000000,-81.380481,-2214.696046,-2.577695,0.000000
1050.000000,-85.606374,-2217.368467,-2.577695,0.000000
1055.000000,-89.832266,-2220.040887,-2.577695,-0.000000
1060.000000,-94.058159,-2222.713307,-2.577697,-0.000001
1065.000000,-98.284065,-2225.385708,-2.577709,-0.000005
1070.000000,-102.510050,-2228.057981,-2.577773,-0.000024
1075.000000,-106.736379,-2230.729712,-2.577973,-0.000055
1080.000000,-110.963406,-2233.400338,-2.578290,-0.000067
1085.000000,-115.191305,-2236.069583,-2.578565,-0.000041
1090.000000,-119.419732,-2238.737992,-2.578697,-0.000013
1095.000000,-123.648356,-2241.406088,-2.578728,-0.000002
1100.000000,-127.877015,-2244.074129,-2.578733,-0.000000
1105.000000,-132.105678,-2246.742164,-2.578733,-0.000000
1110.000000,-136.334341,-2249.410198,-2.578733,-0.000000
1115.000000,-140.563004,-2252.078233,-2.578733,0.000000
1120.000000,-144.791667,-2254.746268,-2.578733,-0.000000
1125.000000,-149.020330,-2257.414302,-2.578733,-0.000000
1130.000000,-153.248993,-2260.082337,-2.578733,0.000000
1135.000000,-157.477656,-2262.750371,-2.578733,-0.000000
1140.000000,-161.706319,-2265.418406,-2.578732,0.000001
1145.000000,-165.934962,-2268.086473,-2.578702,0.000016
1150.000000,-170.163313,-2270.755003,-2.578377,0.000152
1155.000000,-174.389028,-2273.427701,-2.576226,0.000794
1160.000000,-178.603849,-2276.117530,-2.569319,0.002056
1165.000000,-182.790570,-2278.850838,-2.556761,0.002735
1170.000000,-186.942018,-2281.637431,-2.544597,0.001936
1175.000000,-191.065568,-2284.465193,-2.537574,0.001049
1180.000000,-195.173410,-2287.315730,-2.531568,0.001604
1185.000000,-199.256291,-2290.201858,-2.519679,0.003069
1190.000000,-203.296954,-2293.146745,-2.503155,0.003261
1195.000000,-207.289483,-2296.156613,-2.489724,0.002162
1200.000000,-211.248909,-2299.209924,-2.479079,0.002435
1205.000000,-215.167140,-2302.315845,-2.461867,0.004421
1210.000000,-219.019326,-2305.503192,-2.437535,0.004917
1215.000000,-222.793365,-2308.782784,-2.417584,0.002995
1220.000000,-226.518513,-2312.117896,-2.406124,0.001857
1225.000000,-230.208374,-2315.492008,-2.394872,0.002785
1230.000000,-233.852490,-2318.915423,-2.378611,0.003552
1235.000000,-237.435790,-2322.402447,-2.362220,0.002916
1240.000000,-240.969168,-2325.940078,-2.349179,0.002385
1245.000000,-244.458057,-2329.521604,-2.337367,0.002368
1250.000000,-247.905128,-2333.143391,-2.324766,0.002815
1255.000000,-251.297503,-2336.816407,-2.307096,0.004271
1260.000000,-254.614073,-2340.557932,-2.283829,0.004717
1265.000000,-257.843110,-2344.375322,-2.264655,0.002809
1270.000000,-261.019758,-2348.236502,-2.255709,0.000862
1275.000000,-264.177065,-2352.113537,-2.253597,0.000144
1280.000000,-267.331056,-2355.993272,-2.253297,0.000011
1285.000000,-270.484673,-2359.873310,-2.253278,0.000000
1290.000000,-273.638277,-2363.753359,-2.253278,-0.000000
1295.000000,-276.791881,-2367.633409,-2.253278,-0.000000
1300.000000,-279.945485,-2371.513458,-2.253278,0.000000
1305.000000,-283.099089,-2375.393507,-2.253278,-0.000000
1310.000000,-286.252692,-2379.273557,-2.253278,0.000000
1315.000000,-289.406296,-2383.153606,-2.253278,-0.000000
1320.000000,-292.559900,-2387.033656,-2.253278,-0.000000
1325.000000,-295.713504,-2390.913705,-2.253278,-0.000000
1330.000000,-298.867111,-2394.793752,-2.253281,-0.000002
1335.000000,-302.020769,-2398.673757,-2.253318,-0.000016
1340.000000,-305.174786,-2402.553471,-2.253520,-0.000075
1345.000000,-308.330382,-2406.431900,-2.254165,-0.000182
1350.000000,-311.489328,-2410.307600,-2.255229,-0.000228
1355.000000,-314.652581,-2414.179787,-2.256185,-0.000145
1360.000000,-317.818546,-2418.049756,-2.256657,-0.000047
1365.000000,-320.985556,-2421.918871,-2.256774,-0.000008
1370.000000,-324.152754,-2425.787832,-2.256792,-0.000001
1375.000000,-327.319979,-2429.656770,-2.256798,-0.000002
1380.000000,-330.487263,-2433.525660,-2.256835,-0.000016
1385.000000,-333.654903,-2437.394260,-2.257005,-0.000055
1390.000000,-336.823576,-2441.262012,-2.257388,-0.000096
1395.000000,-339.994067,-2445.128275,-2.257862,-0.000085
1400.000000,-343.166113,-2448.993262,-2.258177,-0.000039
1405.000000,-346.338960,-2452.857591,-2.258283,-0.000009
1410.000000,-349.512002,-2456.721760,-2.258304,-0.000001
1415.000000,-352.685074,-2460.585905,-2.258306,-0.000000
1420.000000,-355.858147,-2464.450049,-2.258306,-0.000000
1425.000000,-359.031221,-2468.314192,-2.258306,0.000000
1430.000000,-362.204294,-2472.178335,-2.258306,0.000000
1435.000000,-365.377368,-2476.042479,-2.258306,-0.000000
1440.000000,-368.550442,-2479.906622,-2.258306,-0.000000
1445.000000,-371.723515,-2483.770766,-2.258306,0.000000
1450.000000,-374.896589,-2487.634909,-2.258306,-0.000000
1455.000000,-378.069662,-2491.499052,-2.258306,-0.000000
1460.000000,-381.242736,-2495.363196,-2.258306,0.000000
1465.000000,-384.415810,-2499.227339,-2.258306,-0.000000
1470.000000,-387.588883,-2503.091482,-2.258306,0.000000
1475.000000,-390.761957,-2506.955626,-2.258306,-0.000000
1480.000000,-393.935031,-2510.819769,-2.258306,-0.000000
1485.000000,-397.108104,-2514.683912,-2.258306,0.000000
1490.000000,-400.281178,-2518.548056,-2.258306,0.000000
1495.000000,-403.454251,-2522.412199,-2.258306,-0.000000
1500.000000,-406.627325,-2526.276342,-2.258306,-0.000000
1505.000000,-409.800399,-2530.140486,-2.258306,0.000000
1510.000000,-412.973472,-2534.004629,-2.258306,-0.000000
1515.000000,-416.146546,-2537.868772,-2.258306,-0.000000
1520.000000,-419.319619,-2541.732916,-2.258306,0.000000
1525.000000,-422.492693,-2545.597059,-2.258306,-0.000000
1530.000000,-425.665767,-2549.461203,-2.258306,-0.000000
1535.000000,-428.838840,-2553.325346,-2.258306,0.000000
1540.000000,-432.011913,-2557.189490,-2.258303,0.000002
1545.000000,-435.184896,-2561.053708,-2.258218,0.000045
1550.000000,-438.356739,-2564.918861,-2.257385,0.000374
1555.000000,-441.519523,-2568.791424,-2.252529,0.001724
1560.000000,-444.648470,-2572.691325,-2.238532,0.003951
1565.000000,-447.700218,-2576.651827,-2.216004,0.004637
1570.000000,-450.664883,-2580.677960,-2.196133,0.003104
1575.000000,-453.563735,-2584.751820,-2.183784,0.002114
1580.000000,-456.418877,-2588.856437,-2.172730,0.002386
1585.000000,-459.224351,-2592.995153,-2.160702,0.002322
1590.000000,-461.983216,-2597.165091,-2.149904,0.002033
1595.000000,-464.697301,-2601.364315,-2.139265,0.002292
1600.000000,-467.363696,-2605.593963,-2.126021,0.003128
1605.000000,-469.960614,-2609.866566,-2.106847,0.004490
1610.000000,-472.465044,-2614.193968,-2.083018,0.004801
1615.000000,-474.864342,-2618.580569,-2.061038,0.004037
1620.000000,-477.175826,-2623.014089,-2.041344,0.003926
1625.000000,-479.398472,-2627.492819,-2.022717,0.003344
1630.000000,-481.549458,-2632.006445,-2.009657,0.001794
1635.000000,-483.657746,-2636.540213,-2.003870,0.000673
1640.000000,-485.750303,-2641.081269,-2.001798,0.000200
1645.000000,-487.837937,-2645.624592,-2.001620,-0.000139
1650.000000,-489.929110,-2650.166287,-2.003719,-0.000776
1655.000000,-492.038787,-2654.699406,-2.009779,-0.001586
1660.000000,-494.182324,-2659.216603,-2.018251,-0.001654
1665.000000,-496.362677,-2663.716154,-2.024944,-0.001052
1670.000000,-498.567387,-2668.203824,-2.030453,-0.001412
1675.000000,-500.808551,-2672.673366,-2.043123,-0.003836
1680.000000,-503.133119,-2677.099959,-2.069017,-0.006353
1685.000000,-505.594954,-2681.451611,-2.101096,-0.006094
1690.000000,-508.183553,-2685.729152,-2.128038,-0.004694
1695.000000,-510.875877,-2689.942267,-2.149519,-0.004001
1700.000000,-513.650590,-2694.101598,-2.169142,-0.003997
1705.000000,-516.512485,-2698.201391,-2.192325,-0.005407
1710.000000,-519.481398,-2702.224226,-2.223042,-0.006739
1715.000000,-522.584539,-2706.144408,-2.256671,-0.006526
1720.000000,-525.809831,-2709.964779,-2.286534,-0.005275
1725.000000,-529.136667,-2713.697207,-2.308946,-0.003833
1730.000000,-532.534572,-2717.365098,-2.327378,-0.003756
1735.000000,-536.002819,-2720.966531,-2.347112,-0.003954
1740.000000,-539.538006,-2724.502306,-2.363990,-0.002567
1745.000000,-543.119007,-2727.991759,-2.372232,-0.000881
1750.000000,-546.716082,-2731.464660,-2.374529,-0.000151
1755.000000,-550.316649,-2734.933942,-2.374842,-0.000015
1760.000000,-553.917566,-2738.402861,-2.374869,-0.000000
1765.000000,-557.518504,-2741.871758,-2.374869,-0.000000
1770.000000,-561.119442,-2745.340654,-2.374869,0.000000
1775.000000,-564.720380,-2748.809551,-2.374869,-0.000000
1780.000000,-568.321318,-2752.278448,-2.374869,0.000000
1785.000000,-571.922256,-2755.747345,-2.374869,-0.000000
1790.000000,-575.523194,-2759.216242,-2.374869,-0.000000
1795.000000,-579.124132,-2762.685138,-2.374869,-0.000000
1800.000000,-582.725071,-2766.154035,-2.374869,-0.000000
1805.000000,-586.326009,-2769.622932,-2.374869,-0.000000
1810.000000,-589.926947,-2773.091829,-2.374869,-0.000000
1815.000000,-593.527884,-2776.560726,-2.374867,0.000002
1820.000000,-597.128767,-2780.029680,-2.374807,0.000032
1825.000000,-600.728794,-2783.499522,-2.374104,0.000316
1830.000000,-604.322404,-2786.976005,-2.370005,0.001548
1835.000000,-607.886052,-2790.483127,-2.355499,0.004394
1840.000000,-611.372604,-2794.066653,-2.325116,0.007777
1845.000000,-614.716303,-2797.783484,-2.280544,0.009665
1850.000000,-617.883690,-2801.651544,-2.233126,0.008938
